id,age,income,total_transactions,total_amount_spent,offers_received,offers_viewed,offers_completed,cluster,cluster_name
ba9fb3e4a7084361914c1647d871d27e,30.0,69000.0,8.0,167.79,4.0,2.0,6.0,2,Low-Spend Infrequent Users
00c6035df45840038a72766c6d27a0db,47.0,86000.0,11.0,241.55,4.0,4.0,6.0,1,High-Value Loyalists
fffad4f4828548d1b5583907f2e9906b,34.0,34000.0,12.0,88.83,4.0,4.0,6.0,4,Frequent Low-Spenders
a1ad0bbe76f8403786baa50ff845bc42,78.0,101000.0,5.0,187.29,3.0,1.0,6.0,3,Affluent Moderates
50fb5c0c6b1b4f43bd5f4a818dddb513,85.0,71000.0,15.0,274.17,6.0,3.0,4.0,1,High-Value Loyalists
a97e6f33219c432db82acfa0d19c602d,75.0,69000.0,8.0,121.86,6.0,6.0,8.0,1,High-Value Loyalists
c6a2cd4fdc104ea5896ac60300f6842d,76.0,71000.0,14.0,240.14,5.0,4.0,10.0,1,High-Value Loyalists
4c0b938c4e994b168f0062d7dbb79796,89.0,59000.0,4.0,56.519999999999996,3.0,3.0,4.0,3,Affluent Moderates
4de38d89a91c4286a583085d909817f9,58.0,70000.0,6.0,30.41,6.0,5.0,4.0,0,Low-Engagement Customers
5ad59daa0d6b41f0a0c115443c1d8828,23.0,49000.0,22.0,74.96000000000001,5.0,5.0,6.0,4,Frequent Low-Spenders
2b91e3c00a424185ab261b2a204c9718,58.0,53000.0,10.0,122.65,5.0,5.0,6.0,4,Frequent Low-Spenders
23bc15e276d247669fd7d1c08a8fb678,64.0,95000.0,7.0,179.98,5.0,3.0,8.0,3,Affluent Moderates
da6c95e567f94dfdb54c16073807fcfe,72.0,39000.0,10.0,96.14,5.0,4.0,8.0,4,Frequent Low-Spenders
fae3fbe975cc4421b853947d7448904e,66.0,72000.0,6.0,113.85000000000001,5.0,5.0,10.0,1,High-Value Loyalists
7798d98a070845328d838312b65ba846,49.0,68000.0,6.0,14.489999999999998,6.0,2.0,0.0,0,Low-Engagement Customers
b21beefac7b6488f8384774c4d90faca,43.0,71000.0,10.0,204.5,2.0,2.0,4.0,2,Low-Spend Infrequent Users
932715eb8a33450c83c1557c99968c7b,58.0,39000.0,5.0,5.040000000000001,5.0,2.0,0.0,2,Low-Spend Infrequent Users
cac7e2d5e1f444debdbebcb02a9d6d3d,43.0,76000.0,9.0,157.16,5.0,5.0,6.0,1,High-Value Loyalists
203831402e2b49a8bf1fa35263f17165,56.0,87000.0,11.0,223.46,4.0,2.0,6.0,3,Affluent Moderates
816f33d96b624c84a890f87694ac4172,69.0,118000.0,2.0,54.1,4.0,2.0,2.0,3,Affluent Moderates
d0be9ff460964c3398a33ad9b2829f3a,60.0,94000.0,6.0,857.75,5.0,5.0,8.0,1,High-Value Loyalists
327d08559d564f13b6aaf681700c2e6e,81.0,70000.0,9.0,153.94,4.0,3.0,6.0,3,Affluent Moderates
c610bd00615c41079c7a1a33f76d9228,42.0,91000.0,6.0,139.98,5.0,4.0,6.0,3,Affluent Moderates
716cff13fcd44dc2a96c138950dc48bd,75.0,71000.0,17.0,50.56,3.0,3.0,0.0,2,Low-Spend Infrequent Users
c05652fa9d2c4fac9a010ea5a9310c86,62.0,73000.0,7.0,27.23,6.0,4.0,2.0,0,Low-Engagement Customers
fbc039723b044dfd8a1723a976d667d9,55.0,54000.0,14.0,220.47,5.0,5.0,10.0,1,High-Value Loyalists
e1103f6b4c444f84b65f856738c0f60c,65.0,39000.0,8.0,82.41999999999999,6.0,4.0,8.0,4,Frequent Low-Spenders
b6905df3630b4137b077b6e1b4b21d75,52.0,46000.0,10.0,141.64,6.0,2.0,4.0,4,Frequent Low-Spenders
2c3a4de659584bed8d27cfd865f06928,30.0,40000.0,8.0,110.78999999999999,5.0,5.0,6.0,4,Frequent Low-Spenders
28416e7d96d746fb9c1fb8223d9e4914,74.0,75000.0,5.0,99.47,4.0,2.0,4.0,3,Affluent Moderates
a4579681ffca49cfbff6f5453a49bf76,26.0,40000.0,14.0,610.52,5.0,2.0,10.0,4,Frequent Low-Spenders
8a04ab4063e94628b5bbd86781639430,56.0,53000.0,7.0,83.71,3.0,3.0,4.0,2,Low-Spend Infrequent Users
393e6938e7eb46cb86bcb04f231efc0f,50.0,90000.0,3.0,99.58,6.0,5.0,6.0,0,Low-Engagement Customers
62fb072537a647a89f99fb9ea66a7c00,73.0,95000.0,3.0,71.44,5.0,2.0,4.0,3,Affluent Moderates
0acaa564f18b418ba642e2a4ff3e028d,49.0,74000.0,4.0,100.63,4.0,2.0,4.0,3,Affluent Moderates
585fb2dc600d4a0f912d8911aba11203,37.0,50000.0,10.0,125.62,5.0,5.0,6.0,4,Frequent Low-Spenders
9b0e7b326e314b758369c2f794566eb3,65.0,57000.0,22.0,308.01,5.0,5.0,6.0,4,Frequent Low-Spenders
aec532a91d9948cb828cc657fa27fce2,64.0,81000.0,9.0,189.79,5.0,5.0,8.0,1,High-Value Loyalists
9c64321646bf40f6ad1bc98864eaa6b8,48.0,53000.0,4.0,55.989999999999995,4.0,3.0,6.0,2,Low-Spend Infrequent Users
4e6eb10de9744995be7496f5b1cc7bcf,20.0,32000.0,12.0,93.7,5.0,3.0,6.0,4,Frequent Low-Spenders
e89dce9d75634dc5bf1df0a0cea0f316,46.0,40000.0,11.0,127.31,3.0,3.0,4.0,2,Low-Spend Infrequent Users
e08a264dc9a54efca07e1cf7e9b38480,24.0,69000.0,14.0,67.32,4.0,2.0,4.0,4,Frequent Low-Spenders
a4ac99af1b7f4344b734ac07592ab717,71.0,95000.0,14.0,333.16,4.0,4.0,4.0,1,High-Value Loyalists
f8362fcaa42248fca2a2a174951a954a,50.0,78000.0,0.0,0.0,5.0,5.0,0.0,0,Low-Engagement Customers
676506bad68e4161b9bbaffeb039626b,37.0,92000.0,8.0,191.59,3.0,2.0,4.0,3,Affluent Moderates
b7658a8eab2f42668a9d66499b001e88,57.0,81000.0,7.0,129.14,6.0,4.0,10.0,1,High-Value Loyalists
a8719d4d305444579b2d2c1b777c3417,52.0,85000.0,7.0,142.75,4.0,3.0,6.0,3,Affluent Moderates
bd215efd787d4305a006a56154fbcb67,41.0,41000.0,8.0,22.31,4.0,2.0,0.0,2,Low-Spend Infrequent Users
f5e59835627a49a0b13c4183522225d4,66.0,74000.0,6.0,107.5,3.0,2.0,6.0,3,Affluent Moderates
f970eafddcb34154aa4d646b4a71ca34,66.0,87000.0,8.0,173.8,5.0,5.0,6.0,1,High-Value Loyalists
c4a3c86c7b5541cf83d443c2a89e5b5a,68.0,120000.0,6.0,164.52,3.0,2.0,4.0,3,Affluent Moderates
4bbcb71a7f75455e9957413cf743fef7,20.0,70000.0,9.0,19.79,3.0,2.0,0.0,2,Low-Spend Infrequent Users
9ef935700f384fefa0e1a34f92555abd,43.0,42000.0,16.0,64.73,5.0,2.0,2.0,4,Frequent Low-Spenders
32fbf97e89274e8a935903f2ad095e1f,73.0,38000.0,12.0,104.78999999999999,5.0,4.0,8.0,4,Frequent Low-Spenders
68081ac19eae44ba99b47c8e1d4161a4,42.0,56000.0,10.0,146.62,4.0,4.0,6.0,4,Frequent Low-Spenders
b268f71b99b94e1485ed1ccd4c20007b,82.0,110000.0,9.0,222.45000000000002,6.0,6.0,4.0,1,High-Value Loyalists
01ef4c6618b64334a15914ff9963eaac,70.0,92000.0,5.0,135.57999999999998,4.0,1.0,4.0,3,Affluent Moderates
7a7aece75d5347bd869fbcf707aea6b1,42.0,71000.0,4.0,66.67,3.0,3.0,4.0,2,Low-Spend Infrequent Users
8f7dd3b2afe14c078eb4f6e6fe4ba97d,48.0,62000.0,8.0,125.62,3.0,3.0,2.0,2,Low-Spend Infrequent Users
8b5ae6d6547745d5adae0b0828de3f7d,53.0,93000.0,10.0,222.35,5.0,5.0,10.0,1,High-Value Loyalists
66ccb31b29da4e9db3337fcfd5039c17,64.0,67000.0,0.0,0.0,4.0,4.0,0.0,0,Low-Engagement Customers
dd0fe73d5e7b46e98304b1643394fe9e,79.0,90000.0,6.0,87.65,3.0,3.0,4.0,3,Affluent Moderates
b0be9b4679204f82b937260a08e54eb0,51.0,55000.0,13.0,30.89,3.0,2.0,0.0,2,Low-Spend Infrequent Users
713a1ea744ee4267a741645078845eac,45.0,88000.0,0.0,0.0,5.0,4.0,0.0,0,Low-Engagement Customers
f8756fc0eea24e7ba3ccd846efc4d0d5,48.0,105000.0,4.0,96.45,3.0,1.0,4.0,3,Affluent Moderates
01e8739670a042b3877f8e843bdf55a7,54.0,119000.0,8.0,181.16,5.0,3.0,4.0,3,Affluent Moderates
5e97488a58c641ea8ecb05a8e27fddc4,52.0,48000.0,9.0,31.4,6.0,3.0,2.0,0,Low-Engagement Customers
e6590c7f954f4ff482c069b45070b351,28.0,68000.0,14.0,171.81,6.0,4.0,2.0,4,Frequent Low-Spenders
bb9cf26ad43044a3b0dd90c22bbd05d1,69.0,47000.0,18.0,56.84,6.0,5.0,2.0,4,Frequent Low-Spenders
0861b9ca31b741bb8b411b18f82d18f6,73.0,92000.0,12.0,298.64,6.0,5.0,10.0,1,High-Value Loyalists
eefbc1aac05142aeb0ce661d3a19ae48,67.0,71000.0,5.0,87.88,6.0,3.0,6.0,0,Low-Engagement Customers
cc40aaa447054294a86c75d79881e35a,76.0,34000.0,7.0,82.42999999999999,6.0,2.0,2.0,0,Low-Engagement Customers
c34eaeb9e68248c382e4483328bb9867,55.0,53000.0,11.0,140.48,5.0,3.0,6.0,4,Frequent Low-Spenders
69b02748e2864894b9a425d079d806ca,89.0,83000.0,2.0,50.89,4.0,4.0,4.0,3,Affluent Moderates
717a423a31284ce1b767cad1c471d968,57.0,41000.0,5.0,21.36,2.0,2.0,4.0,2,Low-Spend Infrequent Users
ca900921cfdd4b11a432df6f46a3e26d,54.0,70000.0,1.0,9.77,6.0,2.0,2.0,0,Low-Engagement Customers
b4a4a6b9648a45baa15f438ffb5565e9,58.0,73000.0,6.0,23.45,5.0,3.0,0.0,0,Low-Engagement Customers
1e78f244cac34e758dff086f30dbc1be,49.0,39000.0,2.0,5.09,5.0,4.0,0.0,0,Low-Engagement Customers
07ebe89c877e4328b60f4e5676452ee1,73.0,79000.0,3.0,55.9,5.0,3.0,2.0,3,Affluent Moderates
371d6b3a983547709252bbbcbedda147,58.0,76000.0,8.0,163.13,6.0,3.0,8.0,1,High-Value Loyalists
ea8a1cb1c56e42e4807e9ec27b95b97b,51.0,70000.0,5.0,22.97,5.0,4.0,0.0,0,Low-Engagement Customers
709189c4727342a782cd28ad41c1b316,74.0,78000.0,7.0,169.31,4.0,2.0,6.0,3,Affluent Moderates
c0f9e4bb1f3a4d30a34f5a835b2c97ea,53.0,95000.0,6.0,133.4,5.0,3.0,8.0,3,Affluent Moderates
9e0369f1045443c2a83a423920155ab3,61.0,32000.0,4.0,38.910000000000004,4.0,3.0,6.0,2,Low-Spend Infrequent Users
acc3bb69130c45aca141e8aa86f41b42,41.0,55000.0,0.0,0.0,4.0,4.0,0.0,0,Low-Engagement Customers
8899cbcaf33d4e4d87a3f761b5ff8cf2,64.0,95000.0,9.0,218.46,4.0,3.0,4.0,3,Affluent Moderates
cda87c53c8434854b78be68c0cde4848,42.0,75000.0,6.0,148.84,5.0,5.0,4.0,0,Low-Engagement Customers
be2b393781594f4da055ef99b4d95e48,50.0,57000.0,21.0,304.61,5.0,4.0,6.0,4,Frequent Low-Spenders
e8f6590b4991479eb898457e8ebf4890,60.0,56000.0,10.0,32.519999999999996,3.0,3.0,0.0,2,Low-Spend Infrequent Users
7da4476ec7234c0fa8f05d2336669212,57.0,83000.0,11.0,261.09,5.0,5.0,8.0,1,High-Value Loyalists
a0f63f6e1285445dbbdcc5d4943c843f,39.0,54000.0,17.0,213.6,5.0,5.0,6.0,4,Frequent Low-Spenders
b3ad8755d0ac47faa6e9c10954fec6a4,57.0,67000.0,20.0,378.95,6.0,4.0,12.0,1,High-Value Loyalists
fe23d94e175742209abf65cfbc684153,57.0,71000.0,6.0,106.3,5.0,4.0,6.0,0,Low-Engagement Customers
4c51ba3886b84781996ca15d42af505d,68.0,51000.0,16.0,64.51,2.0,1.0,2.0,2,Low-Spend Infrequent Users
813f7ade94c14226b49b3ec4ace58718,83.0,114000.0,7.0,198.57,2.0,2.0,4.0,3,Affluent Moderates
ee8eccee44354ee38eea7b4704514136,35.0,72000.0,6.0,103.97,5.0,4.0,6.0,0,Low-Engagement Customers
58ad7189fe54463fa221873e553f3173,90.0,72000.0,3.0,47.910000000000004,3.0,3.0,2.0,3,Affluent Moderates
1e917541b9324d93bde2bf5ec7ee21a7,56.0,72000.0,4.0,16.53,5.0,3.0,2.0,0,Low-Engagement Customers
4786c65ce3d944c09d1562bf9363541a,84.0,81000.0,2.0,33.93,2.0,2.0,0.0,3,Affluent Moderates
a7456960b600412fa516433d4821361c,62.0,39000.0,8.0,25.22,6.0,4.0,2.0,0,Low-Engagement Customers
ce9ccae3451247fc98667ef67857b116,63.0,58000.0,12.0,193.47,5.0,5.0,10.0,1,High-Value Loyalists
62274260252f4b04962ec2f85295b447,67.0,56000.0,6.0,93.95,5.0,5.0,6.0,0,Low-Engagement Customers
4c1c14245a1f4b138ae662fe2243342f,68.0,50000.0,7.0,104.27,5.0,5.0,8.0,1,High-Value Loyalists
9bd8945dd46d4e55b6504a0a0878ed51,55.0,73000.0,6.0,75.52,4.0,2.0,6.0,3,Affluent Moderates
c93f9619abd642a684bd79953cef992c,24.0,59000.0,15.0,610.0999999999999,6.0,4.0,12.0,1,High-Value Loyalists
508e507b462a4f6cb3dd48bcd3118521,40.0,39000.0,10.0,33.28,5.0,3.0,6.0,4,Frequent Low-Spenders
e3cd0a0e1af5463d9cc4d18e4b7b8b63,83.0,61000.0,16.0,75.41,6.0,5.0,2.0,0,Low-Engagement Customers
9ddafd9acd6e441a8ebf8845e2ac5319,63.0,41000.0,20.0,58.87,5.0,4.0,4.0,4,Frequent Low-Spenders
0e72fad934a74c2c97a98c525d64f738,59.0,59000.0,14.0,206.86,5.0,4.0,8.0,1,High-Value Loyalists
0d0a9ca9281248a8a35806c9ae68f872,49.0,42000.0,12.0,119.60000000000001,4.0,3.0,8.0,4,Frequent Low-Spenders
d11e7279219b418eb0133758d88ee285,61.0,99000.0,6.0,156.28,4.0,4.0,4.0,3,Affluent Moderates
6be0513109fe4d738e2af7fb252fefb7,42.0,57000.0,3.0,40.05,4.0,3.0,2.0,2,Low-Spend Infrequent Users
90a221d6183c49d68dd6b2d17e67b2ba,58.0,36000.0,6.0,24.57,4.0,3.0,4.0,2,Low-Spend Infrequent Users
b3a5a87d9e1d4bc48f38945c8f4d5a2a,48.0,44000.0,10.0,94.18,4.0,2.0,4.0,2,Low-Spend Infrequent Users
027596e6ed19471392923eb833b25fd3,35.0,64000.0,6.0,14.86,4.0,2.0,2.0,2,Low-Spend Infrequent Users
f5b84c63d6514f02bed8258e627f172d,36.0,31000.0,8.0,33.480000000000004,5.0,4.0,2.0,0,Low-Engagement Customers
5084c3bf96464d63bc54f298ce45aef0,41.0,100000.0,4.0,102.12,3.0,3.0,6.0,3,Affluent Moderates
0872d0fa41104fcaaf143ddc1b81a420,83.0,73000.0,12.0,246.75,5.0,5.0,10.0,1,High-Value Loyalists
4cbe33c601a5407f8202086565c55111,53.0,87000.0,3.0,96.24,4.0,3.0,6.0,3,Affluent Moderates
63682fd0e2454fe098a3aad2c76e0054,53.0,97000.0,8.0,195.43,5.0,2.0,10.0,3,Affluent Moderates
85727ebd2e324b60839c149682294ba7,80.0,48000.0,8.0,431.56,3.0,3.0,4.0,3,Affluent Moderates
4cce01bbc3d742c994f654f8c1ecd6b4,25.0,66000.0,10.0,27.28,5.0,4.0,2.0,0,Low-Engagement Customers
b330ad2e97ca455badff7121614b225d,63.0,119000.0,4.0,126.59,5.0,3.0,6.0,3,Affluent Moderates
611846bccd6b4c35ba48ed6b165b2c2d,63.0,66000.0,11.0,164.66,3.0,2.0,2.0,2,Low-Spend Infrequent Users
06b99e8cc24b426f8a578c749974b88a,56.0,109000.0,15.0,400.53,5.0,3.0,8.0,1,High-Value Loyalists
e262142cfb3f4c87ab26ba7dd09562aa,43.0,59000.0,4.0,9.55,6.0,3.0,2.0,0,Low-Engagement Customers
78364f0145d342c2bd44a169cfb9c332,58.0,58000.0,12.0,61.78,6.0,2.0,4.0,4,Frequent Low-Spenders
1e90d5a75b1d47e6ac495c37399705da,59.0,59000.0,14.0,195.83,5.0,5.0,10.0,1,High-Value Loyalists
c7456a584a65425188c13311390e53c5,49.0,104000.0,3.0,79.54,5.0,1.0,2.0,3,Affluent Moderates
b432b74402bb4981a4651c8df1670365,63.0,70000.0,7.0,22.009999999999998,6.0,4.0,0.0,0,Low-Engagement Customers
d6e40d21be454a08853aeafbd3532647,42.0,94000.0,8.0,219.97,5.0,4.0,6.0,1,High-Value Loyalists
b6874ec74838469482e7bcce0251acdd,52.0,57000.0,14.0,33.91,5.0,3.0,2.0,4,Frequent Low-Spenders
a04fcfd571034456aaa6d56c0a3fd9b6,57.0,37000.0,11.0,309.9,3.0,3.0,4.0,4,Frequent Low-Spenders
16ed3ce3996c4f729d597126b8200203,56.0,59000.0,4.0,65.22,3.0,2.0,4.0,2,Low-Spend Infrequent Users
79d6e0ec46a8486a9df7b24552be074b,80.0,87000.0,4.0,83.4,5.0,4.0,2.0,3,Affluent Moderates
dce9bfaf37e64b75b5c40866cfe71c80,43.0,52000.0,11.0,172.94,6.0,6.0,6.0,1,High-Value Loyalists
09e73eeb14874fe69467f8c123091f50,54.0,70000.0,2.0,14.190000000000001,4.0,3.0,0.0,2,Low-Spend Infrequent Users
42e511d82add46d4b0038ab71015f1b5,28.0,73000.0,28.0,127.81,5.0,3.0,8.0,4,Frequent Low-Spenders
f26062d4f14f464eb345f487f0e912d4,57.0,95000.0,8.0,215.32,5.0,3.0,8.0,1,High-Value Loyalists
3f297d8938564fdbbcd73db63bc8ce54,71.0,67000.0,11.0,35.25,5.0,4.0,0.0,0,Low-Engagement Customers
cffd46a4ad444357a62f3929cd07a072,64.0,112000.0,4.0,104.63,4.0,2.0,4.0,3,Affluent Moderates
576e6eed3c6a4ac682ebd35b7ea672f4,20.0,49000.0,5.0,10.83,3.0,1.0,0.0,2,Low-Spend Infrequent Users
55c69bafc66d4bf6a7df7f1f752c1b38,36.0,58000.0,9.0,87.33,5.0,5.0,4.0,0,Low-Engagement Customers
b427c95a76904412885fa43e1b6db748,45.0,99000.0,7.0,179.08,2.0,2.0,2.0,3,Affluent Moderates
aec66f67b80548d29897b26f83d139de,71.0,65000.0,10.0,142.77,4.0,4.0,0.0,0,Low-Engagement Customers
6e43570e4517416cb3bcadd49d3da70f,67.0,89000.0,4.0,88.81,5.0,5.0,4.0,0,Low-Engagement Customers
5fc96150a4994e3c982e723d06d35e8b,72.0,81000.0,6.0,116.6,5.0,3.0,6.0,3,Affluent Moderates
227f2d69e46a4899b70d48182822cff6,51.0,100000.0,6.0,156.07999999999998,3.0,3.0,4.0,3,Affluent Moderates
d2d8012642ec43e09c18dd814bd1ec6c,48.0,68000.0,5.0,99.11,3.0,3.0,4.0,2,Low-Spend Infrequent Users
bf60d102f38c4f2aacb09c2df487b7fc,53.0,60000.0,9.0,35.2,4.0,3.0,2.0,2,Low-Spend Infrequent Users
75da3f6ef64b4bdebc1045dfa2bbb546,25.0,53000.0,5.0,9.47,3.0,3.0,0.0,2,Low-Spend Infrequent Users
3115295d227b45ba918d691687350672,79.0,85000.0,14.0,274.4,6.0,5.0,10.0,1,High-Value Loyalists
80712efd45a84787b08074798ac40429,19.0,32000.0,6.0,14.780000000000001,6.0,5.0,0.0,0,Low-Engagement Customers
30333ea9ee1e4405adf1b5c54dd60553,28.0,49000.0,3.0,8.899999999999999,6.0,3.0,2.0,0,Low-Engagement Customers
bb0f25e23a4c4de6a645527c275cd594,56.0,76000.0,8.0,188.9,5.0,5.0,10.0,1,High-Value Loyalists
81d1298cca294146801c6c086a616399,44.0,37000.0,7.0,21.03,4.0,2.0,0.0,2,Low-Spend Infrequent Users
76919022666747ffb747b52151ba992b,25.0,40000.0,19.0,41.68,4.0,3.0,4.0,4,Frequent Low-Spenders
4866a2c8fedd46b98dc2c695f8cc5840,61.0,78000.0,8.0,142.57999999999998,4.0,2.0,2.0,3,Affluent Moderates
09020cacd73b48a7b1d1310dd9ca004b,34.0,59000.0,6.0,18.09,2.0,1.0,0.0,2,Low-Spend Infrequent Users
597bcbdab11c4236aaf895ca94d9aa60,41.0,37000.0,11.0,133.56,3.0,3.0,4.0,2,Low-Spend Infrequent Users
b8dc729c581045a59f2186c210c5a06c,44.0,51000.0,13.0,39.88,3.0,1.0,2.0,2,Low-Spend Infrequent Users
d7282e3f7eec4cc5a38212189af80d2e,51.0,92000.0,3.0,77.24000000000001,3.0,2.0,2.0,3,Affluent Moderates
8b5f5a1b1c43427ba7fb1e8e307a05e3,47.0,44000.0,3.0,4.54,4.0,3.0,0.0,2,Low-Spend Infrequent Users
055a06b9a6ad42fcaa1fe7706b5e21aa,63.0,70000.0,3.0,56.83,5.0,2.0,4.0,3,Affluent Moderates
fc41f98eaccc4c6e9ba3d3361714c527,62.0,61000.0,4.0,62.519999999999996,3.0,3.0,0.0,2,Low-Spend Infrequent Users
3f244f4dea654688ace14acb4f0257bb,66.0,71000.0,7.0,31.67,4.0,4.0,4.0,3,Affluent Moderates
05dedca5b2034055a64979a2c28b3477,62.0,70000.0,7.0,105.7,4.0,4.0,6.0,3,Affluent Moderates
93893ec00b5346228088f867e6164b1e,83.0,88000.0,13.0,278.71000000000004,6.0,5.0,6.0,1,High-Value Loyalists
ff298e06fee240039dfd761a0a2ea25e,43.0,58000.0,2.0,18.97,5.0,3.0,2.0,0,Low-Engagement Customers
eaaa456d803e49798017100b16fda6c5,66.0,94000.0,2.0,48.22,6.0,2.0,4.0,3,Affluent Moderates
c8d495a12bd049489dd2d185cd20bfc3,70.0,44000.0,7.0,12.61,4.0,4.0,0.0,0,Low-Engagement Customers
be7ff3cb6bf84ce395471e52b64b70c6,65.0,66000.0,4.0,58.379999999999995,6.0,6.0,4.0,0,Low-Engagement Customers
6a619d10e88f489eae05ceb9a8f5b178,33.0,54000.0,14.0,190.82999999999998,4.0,2.0,8.0,4,Frequent Low-Spenders
b65eaba56d124588aed15c484db427a8,63.0,78000.0,1.0,20.86,4.0,4.0,2.0,0,Low-Engagement Customers
d3027a3344e443869ffd7b39aa99acc8,77.0,42000.0,6.0,16.21,5.0,4.0,0.0,0,Low-Engagement Customers
c2c72ce6038644c797208046d1e3498a,49.0,57000.0,9.0,30.2,5.0,2.0,2.0,2,Low-Spend Infrequent Users
ca369d4c5c0c4bb996bf78ec0b65775b,53.0,104000.0,8.0,215.63,6.0,5.0,12.0,1,High-Value Loyalists
5979ee1e3e744c98afd9f72d9be32546,61.0,87000.0,8.0,191.42,5.0,3.0,6.0,3,Affluent Moderates
35ad0c309d7743e6bb03025ee6008100,60.0,38000.0,12.0,117.13,5.0,3.0,8.0,4,Frequent Low-Spenders
6c0c0bacbe0b455c9c0a4ed0f72eb2f9,44.0,60000.0,11.0,167.0,2.0,2.0,4.0,2,Low-Spend Infrequent Users
7170e85765bb4fd580035c6469620252,69.0,62000.0,5.0,91.47,5.0,5.0,4.0,0,Low-Engagement Customers
30f768e59835437d86743fd5daad69e3,39.0,71000.0,2.0,12.33,4.0,3.0,0.0,2,Low-Spend Infrequent Users
8e9cc6311a2e450c9d95f98f1f10c17e,38.0,55000.0,18.0,77.83,4.0,3.0,4.0,4,Frequent Low-Spenders
1ccdd48ea41247248269cb0c5805ca12,83.0,99000.0,6.0,174.91,4.0,3.0,6.0,3,Affluent Moderates
ec290c4f5c204a4c85f256ee190bd583,63.0,94000.0,10.0,255.7,5.0,4.0,8.0,1,High-Value Loyalists
b3e4bca407e849568ceec8454336bc24,41.0,41000.0,8.0,27.03,2.0,1.0,0.0,2,Low-Spend Infrequent Users
32e149f18abe4a0a8555707ea9e99749,54.0,39000.0,12.0,24.549999999999997,4.0,2.0,2.0,2,Low-Spend Infrequent Users
adeaeb917eac4f4ab806e68981a51703,41.0,55000.0,5.0,74.78,5.0,4.0,4.0,0,Low-Engagement Customers
7f0124b2a6e94e8fba10c4055d8edde3,56.0,69000.0,8.0,22.85,4.0,1.0,2.0,2,Low-Spend Infrequent Users
4fb0ad91097a4e6984f2ba6891274520,50.0,98000.0,1.0,26.7,6.0,2.0,6.0,3,Affluent Moderates
4051d8962dfd4b39ab77d39f6440ccb8,58.0,55000.0,15.0,162.13,6.0,6.0,6.0,1,High-Value Loyalists
25ff4f5d2d354e599980dc5fd3f50021,39.0,61000.0,16.0,65.82,6.0,4.0,6.0,4,Frequent Low-Spenders
87cef380122f4b21bd8b60979340eb2b,60.0,55000.0,5.0,81.14999999999999,4.0,4.0,6.0,0,Low-Engagement Customers
efeaf350ca114cf685a0e15c482b74fa,60.0,74000.0,5.0,89.35,5.0,3.0,6.0,3,Affluent Moderates
d7d78a3fabfc4f53883e5fa624c3d612,24.0,38000.0,4.0,5.89,4.0,3.0,0.0,2,Low-Spend Infrequent Users
580282318a424572b41b1ad3516eb976,48.0,57000.0,10.0,139.69,6.0,6.0,8.0,1,High-Value Loyalists
3c1242f9a15a402a98184fb10cb766b3,50.0,110000.0,3.0,106.58,6.0,5.0,6.0,1,High-Value Loyalists
5db55c030129497396446c4d07e15380,41.0,67000.0,9.0,32.6,4.0,4.0,2.0,0,Low-Engagement Customers
f9396c7c3707431a9ca1407e37260b19,45.0,84000.0,7.0,164.07,3.0,3.0,4.0,3,Affluent Moderates
c036caeb35f744da8c3c36ddfa002bf3,48.0,93000.0,9.0,209.17,4.0,3.0,6.0,3,Affluent Moderates
86cd0fa338aa4d73a57d55c3801d7f2a,59.0,87000.0,3.0,57.29,5.0,3.0,4.0,3,Affluent Moderates
9cc0fab8e4404b9eb8c8837aaf60655b,43.0,45000.0,5.0,18.54,2.0,2.0,0.0,2,Low-Spend Infrequent Users
6626b0fcb1f5451b89c2011c9c01e186,56.0,67000.0,15.0,270.03,4.0,2.0,8.0,4,Frequent Low-Spenders
17e445a1d599462983560919c20009df,54.0,93000.0,12.0,261.22,4.0,4.0,8.0,1,High-Value Loyalists
854128de8f934c7ab4c967829fe53711,48.0,47000.0,9.0,98.85,3.0,2.0,2.0,2,Low-Spend Infrequent Users
319abe74a62949209cb8a5531f89b3fd,63.0,49000.0,6.0,13.99,6.0,3.0,4.0,0,Low-Engagement Customers
62db888b21974136981082c0b8ec6d64,47.0,35000.0,17.0,31.99,4.0,2.0,2.0,4,Frequent Low-Spenders
903101be9bd74ab7b84486358464ad93,52.0,56000.0,15.0,48.88,5.0,5.0,0.0,0,Low-Engagement Customers
ef0dcb0bddc54f3595846a87bd1237ef,58.0,78000.0,4.0,93.96000000000001,6.0,4.0,12.0,1,High-Value Loyalists
5cd3b3a0e5284df1adf8cca2f59ed28f,78.0,39000.0,20.0,49.08,6.0,5.0,4.0,4,Frequent Low-Spenders
9c48c9b259b042f2b7cebe52df7fc36b,43.0,40000.0,22.0,71.03,4.0,3.0,2.0,4,Frequent Low-Spenders
0a5431e766764fc09ef2e123c930b212,68.0,61000.0,4.0,11.34,4.0,2.0,0.0,2,Low-Spend Infrequent Users
1a17eef552164fa79276342fc46c9364,18.0,48000.0,11.0,27.54,5.0,1.0,0.0,2,Low-Spend Infrequent Users
5eb5877aa40744bdb8b147b60295dd61,39.0,85000.0,7.0,162.07,4.0,4.0,6.0,3,Affluent Moderates
3004ddb762fe4b399a1839a648568095,74.0,99000.0,3.0,71.17999999999999,4.0,4.0,4.0,3,Affluent Moderates
dbb7655f713f4c2a8a64dc776356c08b,53.0,98000.0,5.0,148.85,5.0,4.0,4.0,3,Affluent Moderates
